"platName","compname","avg_revenue","投资期限","注册资金","自动投标","债权转让","资金托管","投标保障","保障模式","担保机构","业务类型","xingzhi","考察报告","risk_capital","user_capital","if_tuoguan","platId","allPlatPin","problem_time","online_tine","re_capital","origin","待收金额","涉及人数","event"
"蚂蚁白领","mybl","13%",NA,"3428万元","不支持","随时","无托管","抵押+担保","非融资性担保公司",NA,"消费金融(100%)","民营系",NA,NA,NA,0,2427,"mayibailing",NA,NA,NA,NA,NA,NA,"1"
"蚂蚁打的","mydd","12%","1月标(30.0%)、天标(30.0%)等","3003万元","支持",NA,"无托管",NA,"小贷公司、融资性担保公司",NA,"车贷(50%)、房贷(50%)","民营系",NA,NA,NA,0,2088,"mayidadi",NA,NA,NA,NA,NA,NA,"1"
"蚂蚁贷","myd",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2257,"mayidai","2011年","NA","NA","重庆","50.00万元","NA","跑路"
"蚂蚁贷(豫)","myd8",NA,"1月标(80.0%)、天标(10.0%)等","3001万元","不支持","随时","无托管","保本保息","小贷公司、融资性担保公司、平台垫付、实业投资",NA,"票据(10%)、车贷(50%)、房贷(30%)、债券流转(10%)","民营系",NA,NA,NA,0,4407,"mayidai8",NA,NA,NA,NA,NA,NA,"1"
"蚂蚁理财","mylc","12%",NA,"2000万元","支持",NA,"无托管","本息担保","融资性担保公司、平台垫付、风险准备金(100万元)",NA,"车贷(80%)、房贷(5%)、债券流转(10%)、供应链(5%)","民营系",NA,NA,NA,0,1379,"mayilicai",NA,NA,NA,NA,NA,NA,"1"
"蚂蚁兄弟","myxd","18%",NA,"2000万元","支持","不可转让","用户资金托管托管机构为民生银行、风险准备金托管托管机构为厦门市鹭江公证处","抵押","非融资性担保公司、其他",NA,"车贷(20%)、房贷(40%)、供应链(10%)",NA,NA,"厦门市鹭江公证处","民生银行",1,1850,"mayixiongdi",NA,NA,NA,NA,NA,NA,"1"
"蚂蚁在线","myzx",NA,NA,"1000万元","不支持","不可转让","用户资金托管托管机构为新浪支付","欧亚联合保理公司本息回购保证","保理公司",NA,NA,"民营系",NA,NA,"新浪支付",1,4345,"mayizaixian",NA,NA,NA,NA,NA,NA,"1"
"迈龙财富","mlcf",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2452,"mailongcaifu","2015.08","2014.08","1000.00万元","广东","NA","NA","跑路"
"迈信金融","mxjr","18%",NA,"6000万元","支持",NA,"用户资金托管托管机构为汇付天下、风险准备金托管托管机构为招商银行",NA,"保理公司、融资租赁",NA,"融资租赁(20%)、商业保理(70%)、农村金融(10%)","民营系",NA,"招商银行","汇付天下",1,812,"maixinjinrong",NA,NA,NA,NA,NA,NA,"1"
"麦粒金融","mljr",NA,"1月标(65.0%)、2月标(20.0%)等","5000万元","不支持","不可转让","无托管","风险准备基金","风险准备金(200万元)",NA,"车贷(45%)、房贷(30%)","民营系",NA,NA,NA,0,2130,"mailijinrong","2016.02","2015.06","5000.00万元","河南","NA","NA","停业"
"麦麦提","mmt","11.39%","6月标(31.9%)、3月标(30.3%)等","5000万元","支持","随时","用户资金托管托管机构为浙商银行、风险准备金托管托管机构为浙商银行","普通客户保本，VIP客户保本保息。","平台垫付",NA,"个人信用贷(60%)、房贷(20%)、供应链(20%)","民营系","2016.03.24上海麦麦提金融参观考察报告【盈灿咨询】2016-03-24","浙商银行","浙商银行",1,2202,"maimaiti",NA,NA,NA,NA,NA,NA,"1"
"麦钱网","mqw","14%","4-6月标(35.0%)、1月标(20.0%)等","5000万元","支持","随时","无托管","代偿模式，保本保息","小贷公司、非融资性担保公司、平台垫付",NA,"个人信用贷(30%)、车贷(60%)、房贷(10%)","民营系",NA,NA,NA,0,1671,"maiqianwang","2016.05","2015.03","5000.00万元","广东","NA","NA","停业"
"满仓赢","mcy",NA,NA,"500万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3397,"mancangying","2014.09","2014.08","1000.00万元","广东","NA","NA","跑路"
"满地易贷","mdyd","19%",NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,844,"mandeyidai","2016.02","2014.04","2000.00万元","广西","NA","NA","停业"
"满满贷","mmd","16.99%","4-6月标(41.2%)、1月标(34.1%)等","5000万元","支持","不可转让","无托管","VIP垫付本息，普通会员垫付本金","融资性担保公司",NA,"个人信用贷(10%)、车贷(10%)、房贷(30%)、供应链(50%)","民营系",NA,NA,NA,0,131,"manmandai",NA,NA,NA,NA,NA,NA,"1"
"满堂金","mtj",NA,NA,"10000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3268,"mantangjin","2014.12","2014.02","10000.00万元","江苏","885.00万元","NA","提现困难"
"满益网","myw","9%","3月标(40.0%)、4-6月标(32.0%)等","2000万元","不支持","1个月","用户资金托管托管机构为汇付天下","本息保障","融资性担保公司、非融资性担保公司",NA,"个人信用贷(53%)、车贷(6%)、房贷(13%)、供应链(28%)","民营系",NA,NA,"汇付天下",1,3175,"manyiwang",NA,NA,NA,NA,NA,NA,"1"
"芒果金融","hnmgjr","11%",NA,"5000万元","不支持","随时","无托管","连带责任担保、全额本息保障","平台垫付、大型国企或国有担保公司全额本息保障",NA,"个人信用贷(10%)、房贷(60%)、供应链(30%)","国资系",NA,NA,NA,0,1857,"mangguojinrong",NA,NA,NA,NA,NA,NA,"1"
"茂荣投资","mrtz",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3065,"maorongtouzi","2015.12","2015.09","5000.00万元","陕西","NA","NA","跑路"
"眉州商贷","mzsd",NA,NA,"980万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2453,"meizhoushangdai","2015.08","2014.09","980.00万元","四川","NA","NA","跑路"
"每天美贷","mtmd",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,557,"meitianmeidai","2015.01","2013.11","1000.00万元","广东","NA","NA","提现困难"
"美E贷","med",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3137,"meiedai","2015.01","2014.08","1000.00万元","山东","NA","NA","提现困难"
"美贷网","mdw","20%",NA,"3000万元","不支持","不可转让","无托管","逾期10天，垫付本息","平台垫付",NA,"个人信用贷(100%)","民营系",NA,NA,NA,0,104,"meidaiwang","2014.11","2012年","3000.00万元","广东","10202.86万元","535.00人","提现困难"
"美冠信投","mgxt","36.2%",NA,"1000万元","支持","不可转让","无托管","本金保障","风险准备金",NA,"(100%)","民营系",NA,NA,NA,0,228,"meiguanxintou","2015.06","2013.08","1000.00万元","山东","NA","NA","提现困难"
"美好时贷","mhsd","16%","1月标(80.0%)、2月标(20.0%)","1000万元","不支持","1个月","用户资金托管托管机构为汇付天下","本息保障","融资性担保公司","金达融资担保有限责任公司(承保500万)","个人信用贷(20%)、车贷(60%)、供应链(20%)","民营系",NA,NA,"汇付天下",1,750,"meihaoshidai","2015.05","2014.02","1000.00万元","上海","NA","NA","跑路"
"美嘉创投","mjct",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3225,"meijiachuangtou","2014.12","2014.09","1000.00万元","山东","NA","NA","停业"
"美利金融","mljr8","9.53%","3月标(40.4%)、6月标(30.0%)等","18613万元","支持","随时","无托管","风险保障金计划","风险准备金(1000万元)",NA,"个人信用贷(20%)、车贷(80%)",NA,NA,NA,NA,0,3543,"meilijinrong",NA,NA,NA,NA,NA,NA,"1"
"美联投","mlt",NA,"1月标(20.0%)、3月标(20.0%)","1558万元","支持",NA,"无托管","VIP保本保息","平台垫付",NA,"车贷(60%)、房贷(40%)","民营系",NA,NA,NA,0,4386,"meiliantou",NA,NA,NA,NA,NA,NA,"1"
"美美贷","mmd5",NA,NA,"500万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3404,"meimeidai5","2014.09","2013.12","500.00万元","山东","NA","NA","提现困难"
"梦想盈行","mxyh","11.4%","4-6月标(49.5%)、3月标(25.8%)等","5000万元","支持","1个月","用户资金托管托管机构为银联支付","担保公司本息全额担保","融资性担保公司",NA,NA,"国资系","2016.01.07安徽合肥梦想盈行参观考察报告【盈灿咨询】2016-01-07",NA,"银联支付",1,1552,"mengxiangyinghang",NA,NA,NA,NA,NA,NA,"1"
"迷你贷","mnd","14.23%","1月标(94.4%)、2月标(5.6%)","500万元","支持","2个月","无托管","足额质押物代偿","足额质押物代偿",NA,"车贷(100%)","民营系",NA,NA,NA,0,387,"minidai",NA,NA,NA,NA,NA,NA,"1"
"米缸金融","mgjr","13.5%","6月标(2.8%)、4-6月标(2.7%)等","10000万元","支持","随时","用户资金托管托管机构为汇付天下","天安财险承保","天安财险承保",NA,"房贷(100%)","民营系",NA,NA,"汇付天下",1,1745,"migangjinrong",NA,NA,NA,NA,NA,NA,"1"
"米兰金融","mljr1",NA,NA,"10000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3979,"milanjinrong1","2016.01","2015.11","10000.00万元","广东","NA","NA","跑路"
"米麦bank","mmbank",NA,"2月标(50.0%)、1月标(30.0%)等","1000万元",NA,"不可转让","用户资金托管托管机构为联动优势、用户资金存管托管机构为北京银行","保本保息","融资性担保公司、融资租赁",NA,"个人信用贷(15%)、票据(30%)、企业信用贷(20%)、供应链(35%)","民营系",NA,NA,"联动优势",1,4302,"mimaibank",NA,NA,NA,NA,NA,NA,"1"
"蜜蜂兵团","mfbt","18%","2月标(40.0%)、3月标(30.0%)等","2000万元","支持","随时","用户资金托管托管机构为易宝支付","保本保息","融资性担保公司、平台垫付、风险准备金(2000万元)",NA,"车贷(70%)、房贷(10%)、债券流转(10%)、供应链(10%)","民营系",NA,NA,"易宝支付",1,1307,"mifengbingtuan","2015.11","2014.11","2000.00万元","河北","NA","NA","跑路"
"蜜蜂财富","mfcf","15.5%","1月标(46.8%)、2月标(1.9%)","5000万元","支持","1个月","无托管","保本保息","平台垫付、风险准备金(5000万元)",NA,"个人信用贷(10%)、车贷(60%)、房贷(30%)","民营系",NA,NA,NA,0,1830,"mifengcaifu",NA,NA,NA,NA,NA,NA,"1"
"蜜蜂融","mfr","11%","1月标(45.0%)、2月标(30.0%)等","5000万元",NA,"随时","无托管","保本保息","小贷公司",NA,"供应链(100%)","民营系",NA,NA,NA,0,2509,"mifengrong","2016.05","2015.05","5000.00万元","安徽","NA","NA","停业"
"蜜蜂有钱","mfyq","9%","4-6月标(30.0%)、3月标(30.0%)等","3000万元","不支持","不可转让","用户资金托管托管机构为广东华兴银行","履约保证保障","非融资性担保公司",NA,"个人信用贷(100%)","上市公司系",NA,NA,"广东华兴银行",1,3670,"mifengyouqian",NA,NA,NA,NA,NA,NA,"1"
"蜜蜂众筹|本地贷","mfzc1","16.2%",NA,"1000万元","支持",NA,"无托管","本金保障","小贷公司",NA,"车贷(90%)、房贷(10%)","民营系",NA,NA,NA,0,1817,"mifengzhongchou1",NA,NA,NA,NA,NA,NA,"1"
"喵喵客","mmk","12%","3月标(60.0%)、1月标(10.0%)","8000万元","不支持","不可转让","无托管","本息担保","小贷公司",NA,"消费金融(40%)、企业信用贷(40%)、供应链(20%)","民营系",NA,NA,NA,0,2918,"miaomiaoke",NA,NA,NA,NA,NA,NA,"1"
"苗木之家","mmzj","20%",NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,829,"miaomuzhijia","2016.03","2014.09","1000.00万元","山东","NA","NA","停业"
"秒贷网","mdw1","10.35%","3月标(30.4%)、1月标(26.8%)等","1000万元","支持","随时","用户资金托管托管机构为汇付天下","保本保息","非融资性担保公司",NA,"车贷(80%)、房贷(20%)","民营系",NA,NA,"汇付天下",1,1585,"miaodaiwang",NA,NA,NA,NA,NA,NA,"1"
"妙慈投资","mctz",NA,NA,"5000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,4121,"miaocitouzi","2016.03","2016.02","5000.00万元","云南","NA","NA","跑路"
"妙资金融","mzjr","9%","1月标(40.0%)、2月标(30.0%)等","100000万元","支持","随时","无托管","保本保息","融资性担保公司",NA,"个人信用贷(15%)、债券流转(50%)、供应链(35%)","民营系",NA,NA,NA,0,1296,"miaozijinrong",NA,NA,NA,NA,NA,NA,"1"
"民爱贷","mad","10%","1月标(45.0%)、3月标(25.0%)等","5000万元","不支持","1个月","用户资金托管托管机构为环迅支付","资产抵押","小贷公司、平台垫付、风险准备金(1147万元)",NA,"房贷(80%)、供应链(20%)","民营系",NA,NA,"环迅支付",1,3875,"minaidai",NA,NA,NA,NA,NA,NA,"1"
"民宝贷","mbd","16%","1月标(60.0%)、3月标(16.0%)等","1000万元","不支持","不可转让","无托管","保本保息","非融资性担保公司、平台垫付、典当和鉴定机构担保",NA,NA,"民营系",NA,NA,NA,0,3985,"minbaodai",NA,NA,NA,NA,NA,NA,"1"
"民大投资","mdtz",NA,NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3981,"mindatouzi","2016.01","2016.01","2000.00万元","江西","NA","NA","跑路"
"民贷天下","mdtx","6.69%","4-6月标(19.1%)、1月标(11.7%)等","10000万元","支持","1个月","无托管","本息保障","担保+垫付",NA,"供应链(99%)","国资系",NA,NA,NA,0,1493,"mindaitianxia",NA,NA,NA,NA,NA,NA,"1"
"民贷网","mdw2","14.3%","3月标(27.9%)、1月标(14.8%)等","10500万元","不支持","不可转让","用户资金托管托管机构为汇付天下有限公司","四平中小企业投资担保有限公司进行担保","融资性担保公司","四平中小企业投资担保有限公司(承保20000万)","个人信用贷(17%)、车贷(33%)、房贷(25%)、供应链(25%)","民营系",NA,NA,"汇付天下有限公司",1,1518,"mindaiwang",NA,NA,NA,NA,NA,NA,"1"
"民航易融","mhyr","9.5%","1月标(100.0%)","10000万元","不支持",NA,"用户资金托管托管机构为环迅支付","VIP保本保息","平台垫付",NA,"供应链(100%)",NA,NA,NA,"环迅支付",1,3608,"minhangyirong",NA,NA,NA,NA,NA,NA,"1"
"民合贷","mhd","13%","4-6月标(30.0%)、3月标(30.0%)等","6000万元","支持","1个月","用户资金托管托管机构为易宝支付","保本保息","非融资性担保公司","河北嘉尚非融资性担保有限公司(承保5000万)","车贷(30%)、房贷(60%)、银行过桥(10%)","民营系",NA,NA,"易宝支付",1,3178,"minhedai",NA,NA,NA,NA,NA,NA,"1"
"民间财富","mjcf",NA,NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2944,"minjiancaifu","2015.04","2014.12","2000.00万元","广东","59.24万元","NA","提现困难"
"民间资本","mjzb",NA,NA,"3000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2450,"minjianziben","2015.08","NA","3000.00万元","内蒙古","NA","NA","跑路"
"民联贷","mld",NA,NA,"600万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2236,"minliandai","2013.07","2013.03","NA","湖北","3.00万元","NA","提现困难"
"民民贷","mmd1","15.25%","1月标(54.0%)、6月标(14.2%)等","5000万元","支持","2个月","无托管","风险备用金","平台垫付",NA,"车贷(60%)、房贷(30%)","民营系",NA,NA,NA,0,310,"minmindai",NA,NA,NA,NA,NA,NA,"1"
"民强财富","mqcf3","15.5%","1月标(40.0%)、3月标(30.0%)等","3000万元","不支持","不可转让","无托管","其他","平台垫付",NA,"个人信用贷(20%)、车贷(50%)、房贷(30%)","民营系",NA,NA,NA,0,2379,"minqiangcaifu","2015.1","2015.07","3000.00万元","山东","NA","NA","停业"
"民融通","mrt",NA,NA,"50万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2447,"minrongtong","2015.08","2013.08","50.00万元","浙江","NA","NA","跑路"
"民商理财","mslc","18%","1月标(100.0%)","1000万元","不支持","不可转让","无托管","融资信担保公司担保","小贷公司、融资性担保公司、平台垫付","金德利融资担保有限公司(承保3000万)","车贷(80%)、房贷(20%)","民营系",NA,NA,NA,0,1967,"minshanglicai","2015.12","2015.01","1000.00万元","福建","NA","NA","提现困难"
"民生创投","msct","32.6%",NA,"4000万元","不支持","不可转让","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,186,"minshengchuangtou","2015.03","2013.06","4000.00万元","江苏","NA","NA","提现困难"
"民生电商","msyd",NA,NA,"10000万元","不支持",NA,"无托管",NA,NA,NA,NA,"上市公司系",NA,NA,NA,0,1628,"minshengyidai",NA,NA,NA,NA,NA,NA,"1"
"民生投资","mstz1",NA,NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3226,"minshengtouzi1","2014.12","2014.11","2000.00万元","山东","524.52万元","NA","提现困难"
"民生转赚","mszz","7.5%",NA,"10000万元","不支持","不可转让","无托管","由国有资产管理公司提供债权回购保障","融资性担保公司",NA,"个人信用贷(99%)","银行系",NA,NA,NA,0,1341,"minshengzhuanzhuan",NA,NA,NA,NA,NA,NA,"1"
"民泰财富","mtcf","15%",NA,"6000万元","支持",NA,"无托管","风险保证金保本息",NA,NA,NA,NA,NA,NA,NA,0,2091,"mintaicaifu",NA,NA,NA,NA,NA,NA,"1"
"民投金融","mtjr","12%","1月标(100.0%)","17000万元","支持","不可转让","无托管","本息保障","融资性担保公司",NA,NA,"民营系",NA,NA,NA,0,1423,"mintoujinrong",NA,NA,NA,NA,NA,NA,"1"
"民信贷","mxd","9.94%","1月标(33.4%)、6月标(17.3%)等","5000万元","支持","不可转让","无托管","安全保障，本息保障制度","风险准备金(3000万元)",NA,"个人信用贷(75%)、车贷(5%)、房贷(20%)","民营系",NA,NA,NA,0,367,"minxindai",NA,NA,NA,NA,NA,NA,"1"
"泯华创投","mhct",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3057,"minhuachuangtou","2015.02","2015.01","100.00万元","海南","NA","NA","跑路"
"闽昌贷","mcd","38%",NA,"500万元","不支持","不可转让","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,226,"minchangdai","2014.11","2013.01","500.00万元","福建","13800.00万元","NA","跑路"
"闽商贷","msd1",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2445,"minshangdai","2015.08","2013.12","1000.00万元","福建","NA","NA","跑路"
"闽台贷","mtd",NA,NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2988,"mintaidai","2015.03","2014.05","2000.00万元","福建","NA","NA","停业"
"闽投网","mtw4","11%","3月标(20.0%)、2月标(10.0%)等","500万元","支持","不可转让","用户资金托管托管机构为汇付天下、风险准备金托管托管机构为汇付天下","风险保障金","小贷公司",NA,"个人信用贷(40%)、消费金融(30%)、车贷(20%)、房贷(10%)","民营系",NA,"汇付天下","汇付天下",1,4349,"mintouwang",NA,NA,NA,NA,NA,NA,"1"
"敏迎投资","mytz",NA,NA,"10000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3738,"minyingtouzi","2015.12","NA","10000.00万元","上海","NA","NA","跑路"
"名宏创投","mhct1",NA,NA,"900万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3119,"minghongchuangtou","2015.01","2014.12","900.00万元","山东","NA","NA","提现困难"
"名龙资本","mlzb",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2539,"minglongziben","2015.07","2015.04","1000.00万元","广东","NA","NA","跑路"
"名启财富","mqcf","19.8%",NA,"2000万元","支持","不可转让","无托管","本息垫付","融资性担保公司",NA,NA,"民营系",NA,NA,NA,0,730,"mingqicaifu","2014.1","2014.07","2000.00万元","广东","800.00万元","NA","提现困难"
"明贷网","mdw3","13%","3月标(50.0%)、1月标(10.0%)","2000万元","支持","9个月","无托管",NA,"融资性担保公司",NA,"车贷(100%)","民营系",NA,NA,NA,0,945,"mingdaiwang","2015.12","2014.09","2000.00万元","浙江","NA","NA","跑路"
"明利财富","mlcf1",NA,NA,"3000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,4022,"minglicaifu","2016.04","2015.05","3000.00万元","山东","NA","NA","提现困难"
